Using default parameters in config
iteration 1 batch 8630 training_loss 0.6916632528527511
iteration 1 batch 8640 training_loss 0.6931471805599453
iteration 1 batch 8650 training_loss 0.6931471805599453
iteration 1 batch 8660 training_loss 0.6931471805599453
iteration 1 batch 8670 training_loss 0.6931471805599453
iteration 1 batch 8680 training_loss 0.6931471805599453
iteration 1 batch 8690 training_loss 0.6931471805599453
iteration 1 batch 8700 training_loss 0.6931471805599453
iteration 1 batch 8710 training_loss 0.6931471805599453
iteration 1 batch 8720 training_loss 0.6931471805599453
iteration 1 batch 8730 training_loss 0.6916632528527511
iteration 1 batch 8740 training_loss 0.6916632528527511
iteration 1 batch 8750 training_loss 0.6916632528527511
iteration 1 batch 8760 training_loss 0.6931471805599453
iteration 1 batch 8770 training_loss 0.6931471805599453
iteration 1 batch 8780 training_loss 0.6916632528527511
iteration 1 batch 8790 training_loss 0.6931471805599453
iteration 1 batch 8800 training_loss 0.6931471805599453
iteration 1 batch 8810 training_loss 0.6931471805599453
iteration 1 batch 8820 training_loss 0.6916632528527511
iteration 1 batch 8830 training_loss 0.6931471805599453
iteration 1 batch 8840 training_loss 0.6931471805599453
iteration 1 batch 8850 training_loss 0.6886953974383626
iteration 1 batch 8860 training_loss 0.6931471805599453
iteration 1 batch 8870 training_loss 0.6931471805599453
iteration 1 batch 8880 training_loss 0.6931471805599453
iteration 1 batch 8890 training_loss 0.6931471805599453
iteration 1 batch 8900 training_loss 0.6931471805599453
iteration 1 batch 8910 training_loss 0.6931471805599453
iteration 1 batch 8920 training_loss 0.6931471805599453
iteration 1 batch 8930 training_loss 0.6931471805599453
iteration 1 batch 8940 training_loss 0.6931471805599453
iteration 1 batch 8950 training_loss 0.6931471805599453
iteration 1 batch 8960 training_loss 0.6931471805599453
iteration 1 batch 8970 training_loss 0.6931471805599453
iteration 1 batch 8980 training_loss 0.6931471805599453
iteration 1 batch 8990 training_loss 0.6931471805599453
iteration 1 batch 9000 training_loss 0.6931471805599453
iteration 1 batch 9010 training_loss 0.6931471805599453
iteration 1 batch 9020 training_loss 0.6931471805599453
iteration 1 batch 9030 training_loss 0.6931471805599453
iteration 1 batch 9040 training_loss 0.6931471805599453
iteration 1 batch 9050 training_loss 0.6931471805599453
iteration 1 batch 9060 training_loss 0.6916632528527511
iteration 1 batch 9070 training_loss 0.6931471805599453
iteration 1 batch 9080 training_loss 0.6916632528527511
iteration 1 batch 9090 training_loss 0.6931471805599453
iteration 1 batch 9100 training_loss 0.6931471805599453
iteration 1 batch 9110 training_loss 0.6916632528527511
iteration 1 batch 9120 training_loss 0.6931471805599453
iteration 1 batch 9130 training_loss 0.6931471805599453
iteration 1 batch 9140 training_loss 0.6916632528527511
iteration 1 batch 9150 training_loss 0.6931471805599453
iteration 1 batch 9160 training_loss 0.6931471805599453
iteration 1 batch 9170 training_loss 0.6931471805599453
iteration 1 batch 9180 training_loss 0.6931471805599453
iteration 1 batch 9190 training_loss 0.6901793251455568
iteration 1 batch 9200 training_loss 0.6931471805599453
iteration 1 batch 9210 training_loss 0.6931471805599453
iteration 1 batch 9220 training_loss 0.6931471805599453
iteration 1 batch 9230 training_loss 0.6931471805599453
iteration 1 batch 9240 training_loss 0.6931471805599453
iteration 1 batch 9250 training_loss 0.6931471805599453
iteration 1 batch 9260 training_loss 0.6916632528527511
iteration 1 batch 9270 training_loss 0.6931471805599453
iteration 1 batch 9280 training_loss 0.6931471805599453
iteration 1 batch 9290 training_loss 0.6931471805599453
iteration 1 batch 9300 training_loss 0.6931471805599453
iteration 1 batch 9310 training_loss 0.6931471805599453
iteration 1 batch 9320 training_loss 0.6931471805599453
iteration 1 batch 9330 training_loss 0.6931471805599453
iteration 1 batch 9340 training_loss 0.6931471805599453
iteration 1 batch 9350 training_loss 0.6931471805599453
iteration 1 batch 9360 training_loss 0.6916632528527511
iteration 1 batch 9370 training_loss 0.6916632528527511
iteration 1 batch 9380 training_loss 0.6931471805599453
iteration 1 batch 9390 training_loss 0.6931471805599453
iteration 1 batch 9400 training_loss 0.6931471805599453
iteration 1 batch 9410 training_loss 0.6931471805599453
iteration 1 batch 9420 training_loss 0.6931471805599453
iteration 1 batch 9430 training_loss 0.6931471805599453
iteration 1 batch 9440 training_loss 0.6931471805599453
iteration 1 batch 9450 training_loss 0.6931471805599453
iteration 1 batch 9460 training_loss 0.6931471805599453
iteration 1 batch 9470 training_loss 0.6931471805599453
iteration 1 batch 9480 training_loss 0.6931471805599453
iteration 1 batch 9490 training_loss 0.6916632528527511
iteration 1 batch 9500 training_loss 0.6931471805599453
iteration 1 batch 9510 training_loss 0.6916632528527511
iteration 1 batch 9520 training_loss 0.6931471805599453
iteration 1 batch 9530 training_loss 0.6931471805599453
iteration 1 batch 9540 training_loss 0.6931471805599453
iteration 1 batch 9550 training_loss 0.6916632528527511
iteration 1 batch 9560 training_loss 0.6931471805599453
iteration 1 batch 9570 training_loss 0.6931471805599453
iteration 1 batch 9580 training_loss 0.6931471805599453
iteration 1 batch 9590 training_loss 0.6931471805599453
iteration 1 batch 9600 training_loss 0.6931471805599453
iteration 1 batch 9610 training_loss 0.6931471805599453
iteration 1 batch 9620 training_loss 0.6916632528527511
iteration 1 batch 9630 training_loss 0.6931471805599453
iteration 1 batch 9640 training_loss 0.6931471805599453
iteration 1 batch 9650 training_loss 0.6931471805599453
iteration 1 batch 9660 training_loss 0.6931471805599453
iteration 1 batch 9670 training_loss 0.6931471805599453
iteration 1 batch 9680 training_loss 0.6931471805599453
iteration 1 batch 9690 training_loss 0.6931471805599453
iteration 1 batch 9700 training_loss 0.6931471805599453
iteration 1 batch 9710 training_loss 0.6931471805599453
iteration 1 batch 9720 training_loss 0.6931471805599453
iteration 1 batch 9730 training_loss 0.6916632528527511
iteration 1 batch 9740 training_loss 0.6931471805599453
iteration 1 batch 9750 training_loss 0.6916632528527511
iteration 1 batch 9760 training_loss 0.6931471805599453
iteration 1 batch 9770 training_loss 0.6931471805599453
iteration 1 batch 9780 training_loss 0.6916632528527511
iteration 1 batch 9790 training_loss 0.6931471805599453
iteration 1 batch 9800 training_loss 0.6931471805599453
iteration 1 batch 9810 training_loss 0.6931471805599453
iteration 1 batch 9820 training_loss 0.6931471805599453
iteration 1 batch 9830 training_loss 0.6916632528527511
iteration 1 batch 9840 training_loss 0.6931471805599453
iteration 1 batch 9850 training_loss 0.6931471805599453
iteration 1 batch 9860 training_loss 0.6931471805599453
iteration 1 batch 9870 training_loss 0.6931471805599453
iteration 1 batch 9880 training_loss 0.6931471805599453
iteration 1 batch 9890 training_loss 0.6916632528527511
iteration 1 batch 9900 training_loss 0.6931471805599453
iteration 1 batch 9910 training_loss 0.6931471805599453
iteration 1 batch 9920 training_loss 0.6931471805599453
iteration 1 batch 9930 training_loss 0.6931471805599453
iteration 1 batch 9940 training_loss 0.6916632528527511
iteration 1 batch 9950 training_loss 0.6931471805599453
iteration 1 batch 9960 training_loss 0.6931471805599453
iteration 1 batch 9970 training_loss 0.6931471805599453
iteration 1 batch 9980 training_loss 0.6916632528527511
iteration 1 batch 9990 training_loss 0.6931471805599453
iteration 1 batch 10000 training_loss 0.6931471805599453
iteration 1 batch 10010 training_loss 0.6916632528527511
iteration 1 batch 10020 training_loss 0.6916632528527511
iteration 1 batch 10030 training_loss 0.6931471805599453
iteration 1 batch 10040 training_loss 0.6931471805599453
iteration 1 batch 10050 training_loss 0.6931471805599453
iteration 1 batch 10060 training_loss 0.6931471805599453
iteration 1 batch 10070 training_loss 0.6916632528527511
iteration 1 batch 10080 training_loss 0.6931471805599453
iteration 1 batch 10090 training_loss 0.6931471805599453
iteration 1 batch 10100 training_loss 0.6931471805599453
iteration 1 batch 10110 training_loss 0.6931471805599453
iteration 1 batch 10120 training_loss 0.6931471805599453
iteration 1 batch 10130 training_loss 0.6931471805599453
iteration 1 batch 10140 training_loss 0.6931471805599453
iteration 1 batch 10150 training_loss 0.6931471805599453
iteration 1 batch 10160 training_loss 0.6931471805599453
iteration 1 batch 10170 training_loss 0.6931471805599453
iteration 1 batch 10180 training_loss 0.6916632528527511
iteration 1 batch 10190 training_loss 0.6931471805599453
iteration 1 batch 10200 training_loss 0.6931471805599453
iteration 1 batch 10210 training_loss 0.6931471805599453
iteration 1 batch 10220 training_loss 0.6931471805599453
iteration 1 batch 10230 training_loss 0.6931471805599453
iteration 1 batch 10240 training_loss 0.6931471805599453
iteration 1 batch 10250 training_loss 0.6931471805599453
iteration 1 batch 10260 training_loss 0.6931471805599453
iteration 1 batch 10270 training_loss 0.6931471805599453
iteration 1 batch 10280 training_loss 0.6931471805599453
iteration 1 batch 10290 training_loss 0.6931471805599453
iteration 1 batch 10300 training_loss 0.6931471805599453
iteration 1 batch 10310 training_loss 0.6931471805599453
iteration 1 batch 10320 training_loss 0.6931471805599453
iteration 1 batch 10330 training_loss 0.6916632528527511
iteration 1 batch 10340 training_loss 0.6931471805599453
iteration 1 batch 10350 training_loss 0.6931471805599453
iteration 1 batch 10360 training_loss 0.6931471805599453
iteration 1 batch 10370 training_loss 0.6931471805599453
iteration 1 batch 10380 training_loss 0.6931471805599453
iteration 1 batch 10390 training_loss 0.6931471805599453
iteration 1 batch 10400 training_loss 0.6931471805599453
iteration 1 batch 10410 training_loss 0.6931471805599453
iteration 1 batch 10420 training_loss 0.6931471805599453
iteration 1 batch 10430 training_loss 0.6916632528527511
iteration 1 batch 10440 training_loss 0.6931471805599453
iteration 1 batch 10450 training_loss 0.6931471805599453
iteration 1 batch 10460 training_loss 0.6931471805599453
iteration 1 batch 10470 training_loss 0.6931471805599453
iteration 1 batch 10480 training_loss 0.6872114697311684
iteration 1 batch 10490 training_loss 0.6931471805599453
iteration 1 batch 10500 training_loss 0.6931471805599453
iteration 1 batch 10510 training_loss 0.6931471805599453
iteration 1 batch 10520 training_loss 0.6916632528527511
iteration 1 batch 10530 training_loss 0.6931471805599453
iteration 1 batch 10540 training_loss 0.6931471805599453
iteration 1 batch 10550 training_loss 0.6931471805599453
iteration 1 batch 10560 training_loss 0.6931471805599453
iteration 1 batch 10570 training_loss 0.6931471805599453
iteration 1 batch 10580 training_loss 0.6931471805599453
iteration 1 batch 10590 training_loss 0.6931471805599453
iteration 1 batch 10600 training_loss 0.6931471805599453
iteration 1 batch 10610 training_loss 0.6931471805599453
iteration 1 batch 10620 training_loss 0.6931471805599453
iteration 1 batch 10630 training_loss 0.6931471805599453
iteration 1 batch 10640 training_loss 0.6931471805599453
iteration 1 batch 10650 training_loss 0.6931471805599453
iteration 1 batch 10660 training_loss 0.6931471805599453
iteration 1 batch 10670 training_loss 0.6931471805599453
iteration 1 batch 10680 training_loss 0.6931471805599453
iteration 1 batch 10690 training_loss 0.6931471805599453
iteration 1 batch 10700 training_loss 0.6931471805599453
iteration 1 batch 10710 training_loss 0.6931471805599453
iteration 1 batch 10720 training_loss 0.6931471805599453
iteration 1 batch 10730 training_loss 0.6916632528527511
iteration 1 batch 10740 training_loss 0.6931471805599453
iteration 1 batch 10750 training_loss 0.6931471805599453
iteration 1 batch 10760 training_loss 0.6931471805599453
iteration 1 batch 10770 training_loss 0.6916632528527511
iteration 1 batch 10780 training_loss 0.6931471805599453
iteration 1 batch 10790 training_loss 0.6931471805599453
iteration 1 batch 10800 training_loss 0.6931471805599453
iteration 1 batch 10810 training_loss 0.6931471805599453
iteration 1 batch 10820 training_loss 0.6931471805599453
iteration 1 batch 10830 training_loss 0.6931471805599453
iteration 1 batch 10840 training_loss 0.6916632528527511
iteration 1 batch 10850 training_loss 0.6931471805599453
iteration 1 batch 10860 training_loss 0.6931471805599453
iteration 1 batch 10870 training_loss 0.6916632528527511
iteration 1 batch 10880 training_loss 0.6931471805599453
iteration 1 batch 10890 training_loss 0.6931471805599453
iteration 1 batch 10900 training_loss 0.6916632528527511
iteration 1 batch 10910 training_loss 0.6916632528527511
iteration 1 batch 10920 training_loss 0.6916632528527511
iteration 1 batch 10930 training_loss 0.6931471805599453
iteration 1 batch 10940 training_loss 0.6931471805599453
iteration 1 batch 10950 training_loss 0.6931471805599453
iteration 1 batch 10960 training_loss 0.6931471805599453
iteration 1 batch 10970 training_loss 0.6916632528527511
iteration 1 batch 10980 training_loss 0.6931471805599453
iteration 1 batch 10990 training_loss 0.6931471805599453
iteration 1 batch 11000 training_loss 0.6916632528527511
iteration 1 batch 11010 training_loss 0.6931471805599453
iteration 1 batch 11020 training_loss 0.6916632528527511
iteration 1 batch 11030 training_loss 0.6916632528527511
iteration 1 batch 11040 training_loss 0.6931471805599453
iteration 1 batch 11050 training_loss 0.6931471805599453
iteration 1 batch 11060 training_loss 0.6931471805599453
iteration 1 batch 11070 training_loss 0.6931471805599453
iteration 1 batch 11080 training_loss 0.6931471805599453
iteration 1 batch 11090 training_loss 0.6931471805599453
iteration 1 batch 11100 training_loss 0.6916632528527511
iteration 1 batch 11110 training_loss 0.6931471805599453
iteration 1 batch 11120 training_loss 0.6931471805599453
iteration 1 batch 11130 training_loss 0.6916632528527511
iteration 1 batch 11140 training_loss 0.6931471805599453
iteration 1 batch 11150 training_loss 0.6931471805599453
iteration 1 batch 11160 training_loss 0.6931471805599453
iteration 1 batch 11170 training_loss 0.6916632528527511
iteration 1 batch 11180 training_loss 0.6931471805599453
iteration 1 batch 11190 training_loss 0.6901793251455568
iteration 1 batch 11200 training_loss 0.6931471805599453
iteration 1 batch 11210 training_loss 0.6931471805599453
iteration 1 batch 11220 training_loss 0.6931471805599453
iteration 1 batch 11230 training_loss 0.6931471805599453
iteration 1 batch 11240 training_loss 0.6931471805599453
iteration 1 batch 11250 training_loss 0.6916632528527511
iteration 1 batch 11260 training_loss 0.6931471805599453
